START_TIME,STOP_TIME,GROUP0,GROUP1,ANNOTATION_LABELS,ACTIVITY,POSTURE,ACTIVITY_GROUP,SEDENTARY_AMBULATION_CYCLING
2015-10-16 11:41:45.600,2015-10-16 11:41:58.400,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:41:58.400,2015-10-16 11:42:11.200,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:42:11.200,2015-10-16 11:42:24.000,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:42:24.000,2015-10-16 11:42:36.800,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:42:36.800,2015-10-16 11:42:49.600,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:42:49.600,2015-10-16 11:43:02.400,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:43:02.400,2015-10-16 11:43:15.200,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:43:15.200,2015-10-16 11:43:28.000,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:43:28.000,2015-10-16 11:43:40.800,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:43:40.800,2015-10-16 11:43:53.600,SPADES_3,alvin,300 kpm/min biking,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-16 11:43:53.600,2015-10-16 11:44:06.400,SPADES_3,alvin,300 kpm/min biking,Transition,Transition,Transition,Transition
2015-10-16 11:44:19.200,2015-10-16 11:44:32.000,SPADES_3,alvin,1 mph treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:44:32.000,2015-10-16 11:44:44.800,SPADES_3,alvin,1 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:44:44.800,2015-10-16 11:44:57.600,SPADES_3,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:44:57.600,2015-10-16 11:45:10.400,SPADES_3,alvin,1 mph arms on desk telling story treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:45:10.400,2015-10-16 11:45:23.200,SPADES_3,alvin,1 mph arms on desk telling story treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:45:23.200,2015-10-16 11:45:36.000,SPADES_3,alvin,1 mph arms on desk telling story treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:45:36.000,2015-10-16 11:45:48.800,SPADES_3,alvin,1 mph arms on desk telling story treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:45:48.800,2015-10-16 11:46:01.600,SPADES_3,alvin,1 mph 2 mph arms on desk telling story treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:46:01.600,2015-10-16 11:46:14.400,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:46:14.400,2015-10-16 11:46:27.200,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:46:27.200,2015-10-16 11:46:40.000,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:46:40.000,2015-10-16 11:46:52.800,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:46:52.800,2015-10-16 11:47:05.600,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:47:05.600,2015-10-16 11:47:18.400,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:47:18.400,2015-10-16 11:47:31.200,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:47:31.200,2015-10-16 11:47:44.000,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:47:44.000,2015-10-16 11:47:56.800,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:47:56.800,2015-10-16 11:48:09.600,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:48:09.600,2015-10-16 11:48:22.400,SPADES_3,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-16 11:48:22.400,2015-10-16 11:48:35.200,SPADES_3,alvin,2 mph 3.5 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:48:35.200,2015-10-16 11:48:48.000,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:48:48.000,2015-10-16 11:49:00.800,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:49:00.800,2015-10-16 11:49:13.600,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:49:13.600,2015-10-16 11:49:26.400,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:49:26.400,2015-10-16 11:49:39.200,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:49:39.200,2015-10-16 11:49:52.000,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:49:52.000,2015-10-16 11:50:04.800,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:50:04.800,2015-10-16 11:50:17.600,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:50:17.600,2015-10-16 11:50:30.400,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:50:30.400,2015-10-16 11:50:43.200,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:50:43.200,2015-10-16 11:50:56.000,SPADES_3,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
2015-10-16 11:50:56.000,2015-10-16 11:51:08.800,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:51:08.800,2015-10-16 11:51:21.600,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:51:21.600,2015-10-16 11:51:34.400,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:51:34.400,2015-10-16 11:51:47.200,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:51:47.200,2015-10-16 11:52:00.000,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:52:00.000,2015-10-16 11:52:12.800,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:52:12.800,2015-10-16 11:52:25.600,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:52:25.600,2015-10-16 11:52:38.400,SPADES_3,alvin,3.5 mph bag dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a bag,Upright,Walking,Ambulation
2015-10-16 11:52:38.400,2015-10-16 11:52:51.200,SPADES_3,alvin,3.5 mph 5.5 mph 5%grade bag dominant hand jog/running treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:52:51.200,2015-10-16 11:53:04.000,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:53:04.000,2015-10-16 11:53:16.800,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:53:16.800,2015-10-16 11:53:29.600,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:53:29.600,2015-10-16 11:53:42.400,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:53:42.400,2015-10-16 11:53:55.200,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:53:55.200,2015-10-16 11:54:08.000,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:54:08.000,2015-10-16 11:54:20.800,SPADES_3,alvin,5.5 mph 5%grade jog/running treadmill,Treadmill running at 5.5 mph & 5% grade,Upright,Running,Ambulation
2015-10-16 11:54:20.800,2015-10-16 11:54:33.600,SPADES_3,alvin,3 mph 5.5 mph 5%grade jog/running treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:54:33.600,2015-10-16 11:54:46.400,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:54:46.400,2015-10-16 11:54:59.200,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:54:59.200,2015-10-16 11:55:12.000,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:55:12.000,2015-10-16 11:55:24.800,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:55:24.800,2015-10-16 11:55:37.600,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:55:37.600,2015-10-16 11:55:50.400,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:55:50.400,2015-10-16 11:56:03.200,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:56:03.200,2015-10-16 11:56:16.000,SPADES_3,alvin,3 mph dominant hand phone talking treadmill walking,Level treadmill walking at 3-3.5 mph while holding a phone with dominant arm to the ear and talking,Upright,Walking,Ambulation
2015-10-16 11:56:16.000,2015-10-16 11:56:28.800,SPADES_3,alvin,carrying drinking dominant hand treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:56:28.800,2015-10-16 11:56:41.600,SPADES_3,alvin,3 mph carrying drinking dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a drink,Upright,Walking,Ambulation
2015-10-16 11:56:41.600,2015-10-16 11:56:54.400,SPADES_3,alvin,3 mph carrying drinking dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a drink,Upright,Walking,Ambulation
2015-10-16 11:56:54.400,2015-10-16 11:57:07.200,SPADES_3,alvin,3 mph carrying drinking dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a drink,Upright,Walking,Ambulation
2015-10-16 11:57:07.200,2015-10-16 11:57:20.000,SPADES_3,alvin,3 mph carrying drinking dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a drink,Upright,Walking,Ambulation
2015-10-16 11:57:20.000,2015-10-16 11:57:32.800,SPADES_3,alvin,3 mph carrying drinking dominant hand treadmill walking,Level treadmill walking at 3-3.5 mph and carrying a drink,Upright,Walking,Ambulation
2015-10-16 11:57:32.800,2015-10-16 11:57:45.600,SPADES_3,alvin,3 mph carrying drinking dominant hand telling story treadmill walking,Transition,Transition,Transition,Transition
2015-10-16 11:57:45.600,2015-10-16 11:57:58.400,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:57:58.400,2015-10-16 11:58:11.200,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:58:11.200,2015-10-16 11:58:24.000,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:58:24.000,2015-10-16 11:58:36.800,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:58:36.800,2015-10-16 11:58:49.600,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:58:49.600,2015-10-16 11:59:02.400,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:59:02.400,2015-10-16 11:59:15.200,SPADES_3,alvin,telling story treadmill walking,Level treadmill walking at 3-3.5 mph while talking,Upright,Walking,Ambulation
2015-10-16 11:59:40.800,2015-10-16 11:59:53.600,SPADES_3,alvin,still,Transition,Transition,Transition,Transition
2015-10-16 11:59:53.600,2015-10-16 12:00:06.400,SPADES_3,alvin,standing still,Transition,Transition,Transition,Transition
2015-10-16 12:00:06.400,2015-10-16 12:00:19.200,SPADES_3,alvin,laundry standing upper body movement,Transition,Transition,Transition,Transition
2015-10-16 12:00:19.200,2015-10-16 12:00:32.000,SPADES_3,alvin,laundry standing upper body movement,Standing and folding towels,Upright,Standing,Others
2015-10-16 12:00:32.000,2015-10-16 12:00:44.800,SPADES_3,alvin,laundry standing upper body movement,Standing and folding towels,Upright,Standing,Others
2015-10-16 12:00:44.800,2015-10-16 12:00:57.600,SPADES_3,alvin,laundry standing upper body movement,Standing and folding towels,Upright,Standing,Others
2015-10-16 12:00:57.600,2015-10-16 12:01:10.400,SPADES_3,alvin,laundry standing upper body movement,Standing and folding towels,Upright,Standing,Others
2015-10-16 12:01:10.400,2015-10-16 12:01:23.200,SPADES_3,alvin,laundry standing upper body movement,Standing and folding towels,Upright,Standing,Others
2015-10-16 12:01:23.200,2015-10-16 12:01:36.000,SPADES_3,alvin,laundry standing upper body movement,Transition,Transition,Transition,Transition
2015-10-16 12:01:36.000,2015-10-16 12:01:48.800,SPADES_3,alvin,standing sweeping upper body movement,Transition,Transition,Transition,Transition
2015-10-16 12:01:48.800,2015-10-16 12:02:01.600,SPADES_3,alvin,standing sweeping upper body movement,Unknown,Unknown,Unknown,Unknown
2015-10-16 12:02:01.600,2015-10-16 12:02:14.400,SPADES_3,alvin,standing sweeping upper body movement,Unknown,Unknown,Unknown,Unknown
2015-10-16 12:02:14.400,2015-10-16 12:02:27.200,SPADES_3,alvin,standing sweeping upper body movement,Unknown,Unknown,Unknown,Unknown
2015-10-16 12:02:27.200,2015-10-16 12:02:40.000,SPADES_3,alvin,standing sweeping upper body movement,Unknown,Unknown,Unknown,Unknown
2015-10-16 12:02:40.000,2015-10-16 12:02:52.800,SPADES_3,alvin,standing sweeping telling story upper body movement,Transition,Transition,Transition,Transition
2015-10-16 12:02:52.800,2015-10-16 12:03:05.600,SPADES_3,alvin,standing sweeping telling story upper body movement,Standing and sweeping,Upright,Standing,Others
2015-11-02 14:24:06.400,2015-11-02 14:24:19.200,SPADES_6,alvin,still,Transition,Transition,Transition,Transition
2015-11-02 14:24:19.200,2015-11-02 14:24:32.000,SPADES_6,alvin,jumping jacks still,Transition,Transition,Transition,Transition
2015-11-02 14:24:32.000,2015-11-02 14:24:44.800,SPADES_6,alvin,jumping jacks still,Transition,Transition,Transition,Transition
2015-11-02 14:24:44.800,2015-11-02 14:24:57.600,SPADES_6,alvin,jumping jacks still,Transition,Transition,Transition,Transition
2015-11-02 14:24:57.600,2015-11-02 14:25:10.400,SPADES_6,alvin,still,Self-selected free standing,Upright,Standing,Others
2015-11-02 14:25:10.400,2015-11-02 14:25:23.200,SPADES_6,alvin,jumping jacks still,Transition,Transition,Transition,Transition
2015-11-02 14:25:23.200,2015-11-02 14:25:36.000,SPADES_6,alvin,jumping jacks still,Transition,Transition,Transition,Transition
2015-11-02 14:25:36.000,2015-11-02 14:25:48.800,SPADES_6,alvin,still,Transition,Transition,Transition,Transition
2015-11-02 14:27:05.600,2015-11-02 14:27:18.400,SPADES_6,alvin,sitting,Transition,Transition,Transition,Transition
2015-11-02 14:27:18.400,2015-11-02 14:27:31.200,SPADES_6,alvin,arms on desk sitting,Unknown,Unknown,Unknown,Unknown
2015-11-02 14:27:31.200,2015-11-02 14:27:44.000,SPADES_6,alvin,arms on desk sitting,Unknown,Unknown,Unknown,Unknown
2015-11-02 14:27:44.000,2015-11-02 14:27:56.800,SPADES_6,alvin,arms on desk sitting,Unknown,Unknown,Unknown,Unknown
2015-11-02 14:27:56.800,2015-11-02 14:28:09.600,SPADES_6,alvin,arms on desk sitting,Unknown,Unknown,Unknown,Unknown
2015-11-02 14:28:22.400,2015-11-02 14:28:35.200,SPADES_6,alvin,sitting,Transition,Transition,Transition,Transition
2015-11-02 14:28:35.200,2015-11-02 14:28:48.000,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:28:48.000,2015-11-02 14:29:00.800,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:29:00.800,2015-11-02 14:29:13.600,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:29:13.600,2015-11-02 14:29:26.400,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:29:26.400,2015-11-02 14:29:39.200,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:29:39.200,2015-11-02 14:29:52.000,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:29:52.000,2015-11-02 14:30:04.800,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:30:04.800,2015-11-02 14:30:17.600,SPADES_6,alvin,sitting web browsing,Sitting and typing on a keyboard,Sitting,Sitting,Others
2015-11-02 14:30:43.200,2015-11-02 14:30:56.000,SPADES_6,alvin,arms on desk sitting writing,Transition,Transition,Transition,Transition
2015-11-02 14:30:56.000,2015-11-02 14:31:08.800,SPADES_6,alvin,arms on desk sitting writing,Sitting and writing,Sitting,Sitting,Others
2015-11-02 14:31:08.800,2015-11-02 14:31:21.600,SPADES_6,alvin,arms on desk sitting writing,Sitting and writing,Sitting,Sitting,Others
2015-11-02 14:31:21.600,2015-11-02 14:31:34.400,SPADES_6,alvin,arms on desk sitting writing,Sitting and writing,Sitting,Sitting,Others
2015-11-02 14:31:34.400,2015-11-02 14:31:47.200,SPADES_6,alvin,arms on desk sitting writing,Sitting and writing,Sitting,Sitting,Others
